sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius
3255	"(-2.53, 1.38, 59.0400000000001, 0.018138248847926298)"	0.150255491	46.50579738	0.922327019	0.048569844	-328	53.472336	97.26092	66.96835317
897	"(-2.53, 1.38, 33.47000000000003, 0.037313266443701254)"	0.285074111	29.3612043	0.873784681	0.098382624	-190	26.622416	67.07732	34.89783041
483	"(-2.53, 1.38, 18.64000000000001, 0.038592132505176006)"	0.443075636	24.21622235	0.881078947	0.136448453	-175	21.500687	44.108723	24.95386461
537	"(-2.53, 1.38, 20.020000000000024, 0.037281191806331514)"	0.928931361	15.92370702	0.935850827	0.156805891	-169	16.451653	26.691599	20.44335884
468	"(-2.53, 1.38, 26.830000000000013, 0.05732905982905986)"	0.321717559	43.04709167	0.748626299	0.146369195	-178	14.5511465	76.05347	27.37830076
4200	"(-2.53, 1.38, 388.8900000000001, 0.09259285714285717)"	0.111168965	80.7530262	0.827352863	0.044511468	-259	58.20171	192.37169	81.46265638
2406	"(-2.53, 1.38, 74.29000000000009, 0.030876974231088983)"	0.334128259	34.52775522	0.873413271	0.074228802	-226	38.368793	77.58953	46.27314501
2178	"(-2.53, 1.38, 79.89000000000007, 0.036680440771349895)"	0.596276705	30.21495602	0.898550919	0.091195422	-238	27.82683	61.284924	36.61048873
447	"(-2.53, 1.38, 57.940000000000005, 0.12961968680089486)"	0.694444092	21.28616563	0.871781323	0.165669758	-187	16.995462	38.96538	20.77162417
1752	"(-2.53, 1.38, 80.06000000000006, 0.045696347031963507)"	0.526572692	26.73436274	0.860585055	0.0974766	-199	22.808605	80.27131	35.76243517
1350	"(-2.53, 1.38, 96.51000000000005, 0.07148888888888892)"	0.62306233	25.5854684	0.891724382	0.108300622	-175	20.50998	51.724495	31.06416337
2250	"(-2.53, 1.38, -3.3299999999999272, -0.0014799999999999677)"	0.502067431	29.41588864	0.871848802	0.086961083	-247	28.370197	65.04218	39.56900607
3453	"(-2.53, 1.38, -297.53999999999985, -0.08616854908774974)"	0.18034475	56.30327892	0.880051277	0.053548669	-226	45.15827	105.04336	63.65970089
1110	"(-2.53, 1.38, -23.60999999999996, -0.021270270270270234)"	0.788524709	20.63833069	0.92036914	0.121208121	-190	20.75351	38.17081	26.89227144
297	"(-2.53, 1.38, 47.180000000000014, 0.15885521885521892)"	0.252995199	31.73320029	0.669845555	0.180443594	-109	27.0108	60.265728	24.82019026
468	"(-2.53, 1.38, 57.33000000000001, 0.12250000000000003)"	0.256077217	41.81655754	0.729096446	0.140174873	-148	23.49212	98.892	29.35391969
3030	"(-2.53, 1.38, 46.99000000000008, 0.015508250825082535)"	0.46093112	35.53643108	0.897270219	0.074171715	-277	35.29685	73.01851	45.07748538
5529	"(-2.53, 1.38, 16.600000000000172, 0.0030023512389220786)"	0.540497386	41.05395018	0.891291647	0.06423654	-277	37.25127	84.861824	52.39855105
927	"(-2.53, 1.38, -11.05999999999997, -0.01193096008629986)"	0.193918794	43.36570715	0.838704295	0.089356266	-208	30.49837	77.20391	40.03016468
2715	"(-2.53, 1.38, 127.63000000000008, 0.047009208103130785)"	0.200903128	85.08987742	0.646133412	0.081209078	-226	34.669167	231.83823	57.17345977
765	"(-2.53, 1.38, 154.61, 0.20210457516339872)"	0.606773946	21.45675874	0.892430451	0.13118579	-184	19.209192	41.594723	25.62477606
459	"(-2.53, 1.38, 54.070000000000014, 0.11779956427015253)"	0.496396947	21.89976063	0.829279018	0.155621858	-142	16.836792	56.737633	23.24609356
3228	"(-2.53, 1.38, -129.3999999999999, -0.04008674101610901)"	0.098013372	69.34434474	0.871259407	0.044860785	-328	63.906536	153.20003	76.75504038
1566	"(-2.53, 1.38, -156.47999999999993, -0.09992337164750953)"	0.126210847	44.04777116	0.913384212	0.059205006	-277	46.669994	72.73201	55.47653507
4200	"(-2.53, 1.38, -151.5599999999999, -0.03608571428571426)"	0.099397809	63.67202643	0.953103522	0.037911203	-394	65.16587	107.328285	83.02590454
747	"(-2.53, 1.38, -2.1399999999999864, -0.002864792503346702)"	0.71885374	19.85556919	0.908766158	0.136150108	-184	18.720407	38.40442	24.24661514
1446	"(-2.53, 1.38, 31.22000000000004, 0.021590594744121745)"	0.521987991	25.71137999	0.885935313	0.099483008	-166	27.442162	69.31009	34.03849392
1734	"(-2.53, 1.38, -83.22999999999995, -0.04799884659746249)"	0.36029675	31.13530935	0.883794785	0.083865544	-214	27.77639	67.227356	40.47494346
1179	"(-2.53, 1.38, 123.15000000000005, 0.10445292620865144)"	0.403306362	26.25597755	0.84785345	0.104294895	-211	24.473625	58.34834	33.92637148
1938	"(-2.53, 1.38, 2.6200000000000756, 0.0013519091847265612)"	0.126680808	44.13096765	0.941913323	0.053651598	-253	55.570255	81.19083	59.36461418
345	"(-2.53, 1.38, 15.300000000000011, 0.04434782608695655)"	0.462335881	19.83002126	0.886507375	0.155347811	-148	17.742704	35.672913	21.78380618
5499	"(-2.53, 1.38, -678.8199999999997, -0.12344426259319871)"	0.098988243	68.49940485	0.949414841	0.035171157	-403	74.04072	115.5088	89.8418275
2712	"(-2.53, 1.38, -69.85999999999989, -0.025759587020648924)"	0.138624181	46.5522042	0.934953489	0.050108297	-286	47.86178	91.42729	64.03561775
1938	"(-2.53, 1.38, -112.05999999999995, -0.05782249742002061)"	0.076583929	55.10698875	0.922940132	0.048472854	-364	53.6317	95.45769	67.05777348
996	"(-2.53, 1.38, 31.050000000000047, 0.03117469879518077)"	0.272887658	32.51694397	0.889917733	0.091114331	-172	29.54657	57.011074	36.99855002
1863	"(-2.53, 1.38, 157.79000000000005, 0.08469672571121849)"	0.182246166	59.33914399	0.787714586	0.072397877	-238	28.954653	102.02333	52.60494081
1044	"(-2.53, 1.38, 28.25000000000003, 0.027059386973180104)"	0.324677006	29.80715675	0.798392106	0.106824819	-193	29.93379	76.370445	35.17489849
228	"(-2.53, 1.38, 13.120000000000008, 0.05754385964912284)"	0.561073884	17.59560428	0.825879736	0.202304735	-112	11.489163	40.43637	17.95553692
3801	"(-2.53, 1.38, 61.680000000000135, 0.016227308602999247)"	0.225323894	54.48844715	0.859335907	0.057151732	-259	42.962708	104.39984	61.08420174
945	"(-2.53, 1.38, -21.28999999999997, -0.0225291005291005)"	0.430687161	25.2770567	0.844501382	0.115130843	-211	21.810715	58.644325	30.85525959
432	"(-2.53, 1.38, 32.780000000000015, 0.07587962962962967)"	0.386918922	22.67731471	0.786000597	0.153559026	-127	17.823187	54.457947	24.85553011
5457	"(-2.53, 1.38, 17.66000000000018, 0.0032362103719993)"	0.113210553	72.31881977	0.859116004	0.040249975	-271	70.92742	194.49644	86.75686209
1092	"(-2.53, 1.38, 30.49000000000003, 0.02792124542124545)"	0.163308415	34.90814915	0.892037529	0.075163681	-265	36.959515	71.62946	44.74351368
1824	"(-2.53, 1.38, -13.209999999999937, -0.0072423245614034746)"	0.255967784	33.27863405	0.893760464	0.073578884	-229	34.71178	70.58904	45.6191219
453	"(-2.53, 1.38, 22.86000000000002, 0.05046357615894044)"	0.149799814	37.02345443	0.732137864	0.121728679	-199	18.65192	82.232925	33.66165612
1008	"(-2.53, 1.38, -24.219999999999963, -0.02402777777777774)"	0.239982716	34.2262214	0.864363563	0.089731402	-193	27.892683	69.03335	38.67945537
4014	"(-2.53, 1.38, 214.05000000000015, 0.053325859491778815)"	0.772829961	30.83546988	0.938074606	0.07795014	-283	33.345703	54.600468	41.02673664
891	"(-2.53, 1.38, 71.72000000000004, 0.08049382716049387)"	0.198046958	50.25905747	0.76313329	0.099315395	-226	31.703012	91.97076	39.58259661
1245	"(-2.53, 1.38, 25.70000000000003, 0.020642570281124522)"	0.224303589	34.81787446	0.895078617	0.07937934	-214	34.12365	63.748592	42.22334068
1836	"(-2.53, 1.38, -72.58999999999995, -0.03953703703703701)"	0.192706348	42.03938683	0.905323428	0.064599172	-220	40.52311	88.71056	51.29683184
1551	"(-2.53, 1.38, -6.5899999999999395, -0.0042488716956801675)"	0.119508673	44.17764254	0.931342162	0.0570735	-247	48.211758	81.301254	56.43876244
2742	"(-2.53, 1.38, 166.60000000000008, 0.06075857038657917)"	0.187808493	52.3528551	0.864753403	0.058641052	-223	37.3065	108.577194	59.15987168
1107	"(-2.53, 1.38, 158.10000000000002, 0.14281842818428186)"	0.301382392	33.92839103	0.864662867	0.09377108	-196	28.180122	60.24295	37.00032426
1275	"(-2.53, 1.38, 84.14000000000004, 0.06599215686274514)"	0.602323266	25.64447729	0.885914092	0.110513073	-187	27.917145	46.769466	30.64192098
2232	"(-2.53, 1.38, 93.53000000000006, 0.04190412186379931)"	0.621529214	34.40889964	0.88426023	0.092280781	-262	27.824846	58.14053	36.76460472
4200	"(-2.53, 1.38, -74.29999999999987, -0.01769047619047616)"	0.353575057	49.07220924	0.867602131	0.063382302	-226	37.921608	101.572	54.55475797
510	"(-2.53, 1.38, 73.24000000000001, 0.14360784313725491)"	0.865215878	17.9510969	0.876415605	0.169589934	-196	15.4735565	37.182972	20.18417865
720	"(-2.53, 1.38, 7.250000000000027, 0.010069444444444482)"	0.349466953	26.3700109	0.8290186	0.117127085	-202	24.502272	59.308136	30.89581421
2529	"(-2.53, 1.38, -17.94999999999991, -0.007097667062079838)"	0.170835071	40.05966835	0.909645596	0.056408458	-274	45.60009	86.08991	58.46619142
2628	"(-2.53, 1.38, 272.8700000000001, 0.10383181126331816)"	0.646042916	31.9011963	0.93390251	0.084270883	-313	30.963423	54.04861	38.11905848
1668	"(-2.53, 1.38, -36.24999999999996, -0.021732613908872878)"	0.356229652	30.40736595	0.831773154	0.089545145	-160	25.947546	74.47092	40.27859504
2127	"(-2.53, 1.38, -434.9199999999999, -0.20447578749412312)"	0.139300073	44.02607122	0.919168839	0.056700246	-313	53.57797	78.31225	57.56268151
438	"(-2.53, 1.38, 25.23000000000001, 0.057602739726027426)"	0.870304894	15.7303931	0.888544967	0.174324421	-133	15.056565	29.783087	19.3679481
2484	"(-2.53, 1.38, -269.5899999999999, -0.10853059581320447)"	0.103324752	50.40377507	0.918199374	0.047861997	-295	59.13497	107.157715	68.26426953
537	"(-2.53, 1.38, 48.72000000000001, 0.09072625698324024)"	0.393417659	28.67671424	0.793310728	0.144484785	-139	20.47206	61.840813	26.17313901
1671	"(-2.53, 1.38, -61.54999999999994, -0.03683423099940152)"	0.50768256	29.86451102	0.846380774	0.098976335	-184	29.088604	80.095535	35.81163077
555	"(-2.53, 1.38, 78.06000000000002, 0.14064864864864868)"	0.216712681	29.27152562	0.880534186	0.107210004	-151	25.038586	55.385773	31.77896294
624	"(-2.53, 1.38, 28.180000000000017, 0.045160256410256436)"	0.506010507	23.94258746	0.847343371	0.136185271	-109	21.385447	48.60968	25.99750551
585	"(-2.53, 1.38, -9.039999999999981, -0.015452991452991421)"	0.593079486	27.86750706	0.790614651	0.158331984	-169	14.458507	55.172318	23.96556895
1767	"(-2.53, 1.38, -230.44999999999993, -0.1304187889077532)"	0.07505619	52.53145852	0.920255483	0.048451534	-274	50.827576	92.08088	67.28299461
828	"(-2.53, 1.38, 21.990000000000034, 0.026557971014492796)"	0.91160512	17.91841228	0.928593077	0.139695242	-199	20.5303	34.71236	23.1267284
2883	"(-2.53, 1.38, -38.51999999999988, -0.01336108220603534)"	0.126531521	47.99584705	0.936057342	0.047738661	-346	58.287865	88.9568	67.13493476
1128	"(-2.53, 1.38, 69.31000000000003, 0.06144503546099293)"	0.729843042	21.94030267	0.915160027	0.117961509	-208	18.005157	44.39863	27.78970219
1167	"(-2.53, 1.38, 58.400000000000034, 0.05004284490145675)"	0.494429406	37.11996203	0.797650798	0.118826092	-211	21.440561	72.126816	31.65167042
3717	"(-2.53, 1.38, -5.76999999999984, -0.0015523271455474413)"	0.156793448	53.87368986	0.879305212	0.049168746	-274	55.96235	146.95062	69.38929518
327	"(-2.53, 1.38, -15.179999999999987, -0.04642201834862381)"	0.266881692	24.97746615	0.842203451	0.141259695	-130	19.2402	47.791893	25.21656769
1041	"(-2.53, 1.38, -33.12999999999995, -0.031825168107588814)"	0.275710152	36.19073958	0.7944912	0.101689713	-214	20.284885	77.070305	37.13258132
972	"(-2.53, 1.38, 24.27000000000003, 0.024969135802469167)"	0.693164409	22.74219045	0.875800359	0.127207969	-181	18.956146	50.40969	26.92785843
957	"(-2.53, 1.38, 113.50000000000003, 0.11859979101358414)"	0.409595304	25.72479788	0.853299215	0.113232254	-205	24.482502	61.041718	31.04915303
330	"(-2.53, 1.38, -6.22999999999999, -0.01887878787878785)"	0.200193882	38.35268771	0.718686413	0.150113574	-130	28.343718	65.97644	27.80749422
477	"(-2.53, 1.38, 49.51000000000001, 0.1037945492662474)"	0.130975848	42.61387996	0.792880655	0.102936041	-127	27.786596	94.714195	36.75750054
261	"(-2.53, 1.38, 2.2600000000000087, 0.008659003831417657)"	0.405160042	22.38305459	0.811296476	0.173266233	-118	20.03427	43.980293	21.34163721
1896	"(-2.53, 1.38, -40.46999999999992, -0.02134493670886072)"	0.214445382	39.65053955	0.888188097	0.068128842	-196	33.00812	80.57791	49.57757686
1479	"(-2.53, 1.38, 103.26000000000005, 0.06981744421906697)"	0.419300449	28.57869704	0.882174205	0.093362947	-181	28.2441	62.155224	36.42439524
2067	"(-2.53, 1.38, 103.20000000000006, 0.04992743105950656)"	0.429544527	32.56800004	0.841522092	0.087236394	-205	32.403736	100.60647	40.86561392
3204	"(-2.53, 1.38, -79.83999999999988, -0.024918851435705328)"	0.116698206	64.7908838	0.853489812	0.048773187	-286	52.154915	155.60138	72.0678849
5649	"(-2.53, 1.38, -470.3099999999998, -0.08325544344131701)"	0.168440883	54.9808373	0.949398272	0.041275264	-415	62.81728	103.64984	76.55665747
1608	"(-2.53, 1.38, 57.44000000000007, 0.03572139303482591)"	0.796981483	24.13118876	0.911530786	0.109667331	-226	23.544554	46.68505	30.01045926
2811	"(-2.53, 1.38, 177.5600000000001, 0.06316613304873714)"	0.390859834	37.53740382	0.915927168	0.070947507	-310	41.115383	68.596275	46.16609878
3045	"(-2.53, 1.38, 275.4100000000001, 0.0904466338259442)"	0.303721648	42.18958625	0.860958108	0.067373492	-238	34.254025	92.89537	51.71900679
1023	"(-2.53, 1.38, 32.420000000000044, 0.031691104594330444)"	0.192957765	45.3991814	0.790672499	0.091167938	-208	27.610346	85.44022	41.61812301
549	"(-2.53, 1.38, 22.220000000000017, 0.04047358834244083)"	0.304939596	26.57500108	0.803788805	0.128561366	-130	23.465042	69.7687	29.03145648
948	"(-2.53, 1.38, 93.32000000000002, 0.09843881856540086)"	0.371791852	28.02787276	0.790879503	0.11514633	-157	22.431997	77.89692	32.9428246
1272	"(-2.53, 1.38, -99.01999999999995, -0.0778459119496855)"	0.214049465	36.71664315	0.786772257	0.088226761	-187	24.028011	106.34526	43.21871799
1011	"(-2.53, 1.38, 19.200000000000035, 0.0189910979228487)"	0.380371334	30.76462801	0.851268192	0.10610347	-181	25.700474	61.518528	33.21431193
2016	"(-2.53, 1.38, 107.40000000000009, 0.05327380952380957)"	0.719592636	25.08673818	0.914091983	0.097212325	-214	25.917395	60.133327	33.76058976
2511	"(-2.53, 1.38, 131.24000000000007, 0.05226602947033057)"	0.31682523	42.19842908	0.876726231	0.072194019	-232	38.235806	90.46003	47.39756541
630	"(-2.53, 1.38, 54.60000000000003, 0.08666666666666671)"	0.158035615	40.63215425	0.729271017	0.107630853	-142	27.242456	105.17666	38.22042548
3021	"(-2.53, 1.38, -180.6599999999999, -0.05980139026812311)"	0.130844726	52.37895474	0.935912447	0.046874464	-391	55.70183	101.17173	68.38324705
4200	"(-2.53, 1.38, 62.79000000000014, 0.014950000000000034)"	0.403711026	41.4822513	0.897347189	0.064038932	-271	42.192223	84.96716	52.20554883
999	"(-2.53, 1.38, -37.63999999999997, -0.03767767767767765)"	0.220469745	36.29815282	0.782998744	0.096967558	-169	32.998108	78.59063	39.51242937
1341	"(-2.53, 1.38, -38.01999999999996, -0.028351976137211007)"	0.57707397	24.74328155	0.884826364	0.105636752	-169	25.471256	54.28759	32.09579682
2106	"(-2.53, 1.38, -6.529999999999925, -0.0031006647673313984)"	0.706733367	27.70288428	0.894114391	0.096482713	-220	25.1275	55.04808	34.7759229
1563	"(-2.53, 1.38, 152.61000000000004, 0.09763915547024955)"	0.488403678	32.98589095	0.803558378	0.106103428	-202	20.376778	83.42106	35.18636519
702	"(-2.53, 1.38, 52.480000000000025, 0.07475783475783479)"	0.799615598	18.30139053	0.899495229	0.145967986	-211	17.557436	41.558617	22.84887247
1332	"(-2.53, 1.38, 36.09000000000004, 0.027094594594594623)"	0.819731293	21.52605112	0.926009631	0.114960336	-223	22.38	40.18383	28.18108598
1065	"(-2.53, 1.38, 37.370000000000026, 0.035089201877934295)"	0.598378921	24.82540156	0.839564646	0.121266595	-190	20.704418	73.613014	29.46632196
4314	"(-2.53, 1.38, 326.38000000000017, 0.07565600370885493)"	0.118950717	65.26184495	0.869106423	0.043426873	-298	54.893158	141.15518	79.48583347
486	"(-2.53, 1.38, -0.8499999999999766, -0.0017489711934155895)"	0.488862742	20.5527215	0.853005738	0.145463933	-157	21.49039	43.53003	24.17764384
5247	"(-2.53, 1.38, 18.920000000000215, 0.0036058700209644014)"	0.427067266	54.45104199	0.837447903	0.064807205	-268	39.6504	104.847534	55.27645225
327	"(-2.53, 1.38, 22.510000000000012, 0.06883792048929667)"	0.474781198	17.83493419	0.852223136	0.16571055	-118	16.755182	45.003273	21.24309429
2082	"(-2.53, 1.38, -47.929999999999914, -0.02302113352545625)"	0.11630369	46.50610013	0.920036304	0.052540641	-250	52.935665	85.31862	62.06130799
6234	"(-2.53, 1.38, -269.77999999999975, -0.043275585498877084)"	0.222136993	60.3788277	0.88740028	0.046418375	-268	49.10982	119.557014	72.8302434
1629	"(-2.53, 1.38, 128.52000000000007, 0.07889502762430943)"	0.463758581	33.06934369	0.89006799	0.091626307	-244	29.423624	68.2569	36.78560373
387	"(-2.53, 1.38, 70.06, 0.18103359173126615)"	0.703531466	26.73078308	0.711581308	0.214303322	-148	14.386054	66.32435	19.67287449
1686	"(-2.53, 1.38, 131.61000000000004, 0.0780604982206406)"	0.833782722	24.00365748	0.917760072	0.108773742	-232	23.591404	47.702118	30.0516295
2154	"(-2.53, 1.38, 14.050000000000082, 0.0065227483751161015)"	0.489487179	32.95240372	0.880208776	0.0865681	-208	32.311726	65.02792	39.37111123
483	"(-2.53, 1.38, 16.140000000000015, 0.03341614906832301)"	1.034466686	14.58460249	0.931841297	0.172708198	-160	14.011452	27.502739	18.64087736
291	"(-2.53, 1.38, 31.840000000000007, 0.10941580756013748)"	0.696996927	15.85698374	0.847993268	0.195524354	-112	13.567939	36.978886	18.09372523
1002	"(-2.53, 1.38, 125.56000000000003, 0.12530938123752497)"	0.72090596	21.65649511	0.877376111	0.12886811	-184	19.890543	58.066727	26.53322189
1617	"(-2.53, 1.38, 179.12000000000003, 0.11077303648732222)"	0.474511149	30.35586584	0.870207731	0.097058216	-268	26.402292	55.671455	35.51943221
609	"(-2.53, 1.38, 39.670000000000016, 0.06513957307060758)"	0.178484785	35.50544339	0.765951253	0.106888469	-142	33.399605	81.24053	36.64285206
2535	"(-2.53, 1.38, 318.36000000000007, 0.12558579881656806)"	0.198261961	39.3816691	0.896406553	0.059481419	-217	46.11749	81.97273	56.26455783
1197	"(-2.53, 1.38, -18.029999999999966, -0.01506265664160398)"	0.291523624	30.64016942	0.785327649	0.099865663	-235	28.534689	73.70527	38.25200271
1317	"(-2.53, 1.38, 117.65000000000005, 0.08933181473044803)"	0.14068336	54.20613773	0.817944193	0.071268288	-190	29.001976	107.06154	51.4637295
762	"(-2.53, 1.38, 17.850000000000023, 0.02342519685039373)"	0.278150429	29.43094075	0.835156333	0.107122653	-169	25.463156	63.80236	33.53298062
540	"(-2.53, 1.38, 31.660000000000018, 0.05862962962962966)"	0.52819109	18.77070222	0.867900233	0.142839171	-160	19.54101	54.11182	24.19937386
3444	"(-2.53, 1.38, 18.370000000000115, 0.005333914053426282)"	0.153230234	47.44786676	0.942234034	0.047142425	-274	57.422905	90.13219	67.53836541
2337	"(-2.53, 1.38, 83.09000000000006, 0.03555412922550281)"	0.396207176	34.10112964	0.846588384	0.081475942	-193	32.37468	93.34655	43.49301928
6081	"(-2.53, 1.38, 267.9200000000002, 0.04405854300279562)"	0.200036804	57.80849088	0.902053534	0.044194405	-232	62.838757	148.24797	75.25262513
942	"(-2.53, 1.38, 74.02000000000002, 0.0785774946921444)"	0.331702061	30.64086504	0.852668492	0.102880479	-223	25.385965	57.57618	34.19857895
