sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	CPI
1062	(-2.53, 1.38, 28.470000000000027, 0.0268079096045198)	0.5696405736109172	23.462616609324016	0.8209825280626178	0.12507430158611849	-139	20.009212	72.65615	29.215898938634837	1
549	(-2.53, 1.38, 61.450000000000024, 0.11193078324225869)	0.6203058629034197	26.569650036582445	0.7815855084104258	0.16537568031397026	-121	20.073366	57.87093	23.20989162175003	1
384	(-2.53, 1.38, 63.670000000000016, 0.16580729166666672)	0.3933807122903599	25.440672552681836	0.7361312777925868	0.17516202045770946	-124	12.064146	60.0067	23.266231103611556	1
840	(-2.53, 1.38, -35.199999999999974, -0.041904761904761875)	0.5449273908627414	50.145526550083105	0.6668527822937214	0.16246638322134957	-223	15.960888	98.91869	27.69030725581181	1
312	(-2.53, 1.38, -9.179999999999987, -0.02942307692307688)	0.8110517115867124	14.907930842614203	0.8700738606417623	0.19443558570487351	-124	12.401322	29.758888	17.733292623091675	1
3105	(-2.53, 1.38, 222.74000000000012, 0.07173590982286639)	0.5257103729235695	38.7673953199561	0.8520762613991767	0.08173977441618095	-244	36.128895	73.42116	43.07341979463841	1
2121	(-2.53, 1.38, -59.61999999999993, -0.02810938236680808)	0.09870567723754294	57.08195008842607	0.8703900613658488	0.05238057989622522	-292	50.04277	149.61852	65.80168718406453	1
2910	(-2.53, 1.38, -45.35999999999992, -0.015587628865979355)	0.21588305770573052	60.659684776406806	0.8266816667275185	0.06273682953812654	-298	41.881527	125.22131	57.84427482761395	1
3492	(-2.53, 1.38, -37.259999999999884, -0.010670103092783472)	0.28824255929994147	40.82781338206224	0.9266105401108711	0.058486247686672	-277	47.717937	74.418655	55.3567085607593	1
648	(-2.53, 1.38, -109.16999999999997, -0.1684722222222222)	0.27697893944724716	26.449831176234902	0.8727702698825114	0.10803147198154506	-172	26.567892	67.12055	31.817863702217938	1
4200	(-2.53, 1.38, -982.7399999999998, -0.23398571428571424)	0.07947163877590886	69.67562400146566	0.954063541979797	0.036187714944370945	-457	74.91565	113.088234	86.89260027827217	1
657	(-2.53, 1.38, 44.65000000000002, 0.0679604261796043)	0.5299128612238604	22.807349676287615	0.8279723801569702	0.1411517358442386	-181	19.4815	68.41658	25.669604755011544	1
1545	(-2.53, 1.38, 17.300000000000036, 0.01119741100323627)	0.3311870313317514	39.15507475100115	0.8502961618546823	0.0868522708190046	-241	31.228535	75.11325	40.62280032466326	1
1335	(-2.53, 1.38, 131.21000000000004, 0.09828464419475658)	0.2616933988687787	32.43335115719685	0.8298931368633526	0.08818087847698937	-229	29.550198	78.0438	40.994411916757635	1
2823	(-2.53, 1.38, 77.80000000000008, 0.027559334041799534)	0.2785411546251214	50.41225974440682	0.8642895846369341	0.06641862288847707	-244	53.846954	85.85375	52.26032527460849	1
678	(-2.53, 1.38, 15.290000000000017, 0.02255162241887908)	0.32715209769507014	25.6037241171633	0.8617675228974014	0.11445188724683984	-160	24.01258	59.2322	30.416425390290772	1
2208	(-2.53, 1.38, -246.35999999999993, -0.1115760869565217)	0.1124235771664893	47.782178349881626	0.9365542481883038	0.05022975728667557	-325	51.967068	92.07322	63.771588776967604	1
1317	(-2.53, 1.38, 86.14000000000003, 0.06540622627182995)	0.19001875694094614	39.45891076462955	0.8553847879159938	0.07657182781062774	-232	42.621006	71.99343	45.80266185986698	1
660	(-2.53, 1.38, -3.8599999999999675, -0.005848484848484799)	0.37252704200644754	27.118300879763755	0.7696111804613538	0.13229095402186022	-181	20.511642	64.96287	29.465901861640372	1
1782	(-2.53, 1.38, 26.29000000000005, 0.014753086419753115)	0.597329563642036	26.114191269863728	0.9271404463005543	0.09337188813641219	-208	29.039051	48.231724	34.654495930582875	1
1959	(-2.53, 1.38, -41.769999999999925, -0.02132210311383355)	0.24065565450153825	33.78242369120815	0.8866752601839942	0.070049767669633	-214	42.03699	76.953156	48.300315150561204	1
942	(-2.53, 1.38, 89.26000000000002, 0.09475583864118899)	0.40428380778148104	26.064310733440546	0.8796645332557775	0.10660537838801652	-169	26.039572	48.85937	31.99079674350622	1
4104	(-2.53, 1.38, -2.4199999999998774, -0.0005896686159843756)	0.47870087241222503	41.26833008997823	0.8566718776122738	0.07093342569427183	-256	36.706913	86.86317	49.36916819476728	1
1428	(-2.53, 1.38, 17.220000000000056, 0.012058823529411804)	0.13555836064570678	45.625177390359234	0.8690692894429052	0.0669558521439649	-235	40.873245	89.113075	51.55589252312166	1
552	(-2.53, 1.38, 59.33000000000001, 0.10748188405797103)	0.7592468019586299	18.291480180901235	0.8478168108248421	0.16331020794081072	-160	16.976156	56.591152	21.66735501771373	1
765	(-2.53, 1.38, -22.829999999999977, -0.02984313725490193)	0.6959543669629044	23.2872007014679	0.857161520279162	0.1395428268644865	-181	18.207575	49.775208	25.08135941126926	1
1113	(-2.53, 1.38, 58.74000000000005, 0.05277628032345018)	0.499046440096228	24.40631120121373	0.8995887103521155	0.10573233263399293	-175	19.988762	49.560627	31.540563247725963	1
852	(-2.53, 1.38, -29.739999999999966, -0.03490610328638494)	0.4495011533134154	26.021564007614913	0.8191728966055252	0.1215724520958381	-193	19.051552	58.25585	30.123851888228465	1
390	(-2.53, 1.38, 60.16000000000001, 0.1542564102564103)	0.3369893877702324	28.52775141189012	0.7198121550976816	0.16759061645327775	-100	14.784086	71.13573	24.868659737403732	1
3162	(-2.53, 1.38, 170.87000000000012, 0.0540385831752056)	0.16589120480407823	47.311106048151586	0.9027330621596266	0.051501539436913255	-244	52.90922	105.18117	64.52703284937442	1
7941	(-2.53, 1.38, 495.41000000000025, 0.06238634932628136)	0.34584838091764764	57.79736769213096	0.8785797970411712	0.051046586171783134	-346	45.936417	122.227684	66.8918703098244	1
2058	(-2.53, 1.38, 97.72000000000007, 0.047482993197278944)	0.4210387954325772	30.985684986405552	0.8605402521247397	0.0861684229173682	-217	35.4099	73.36876	40.4577681116721	1
2859	(-2.53, 1.38, -305.40999999999985, -0.10682406435816715)	0.1180066845977296	58.66554954129041	0.8676602200273347	0.04988186709967911	-304	51.35017	110.59236	69.31526168257288	1
1071	(-2.53, 1.38, 0.15000000000003233, 0.00014005602240899377)	0.5422772942389865	22.72174787371565	0.8307242364050752	0.12077381126627915	-145	20.922003	62.3032	29.901405455330785	1
3738	(-2.53, 1.38, 104.19000000000013, 0.02787319422150886)	0.2868946359511343	43.2797586957282	0.8863619995899893	0.060311466051116064	-298	44.99692	86.94791	56.11904097712846	1
927	(-2.53, 1.38, 63.01000000000003, 0.06797195253505937)	0.8333791902303065	20.34333645248518	0.8803002210325338	0.1374837891830277	-220	16.752966	41.73767	24.787855205594813	1
969	(-2.53, 1.38, 44.48000000000003, 0.045902992776057826)	0.8027407815423261	21.369725463866626	0.8995719891592847	0.13051179606085742	-172	20.071447	42.58345	25.552627529198574	1
2112	(-2.53, 1.38, 72.88000000000007, 0.03450757575757579)	0.385691769393837	36.771225025725734	0.8835270377640688	0.08001123217500222	-256	30.217402	63.591396	42.43756450507775	1
534	(-2.53, 1.38, 49.58000000000002, 0.09284644194756558)	0.3173572817709999	33.50096217355184	0.7224236275575875	0.14711057255914728	-145	24.645853	93.233444	28.22834569899472	1
1032	(-2.53, 1.38, 47.360000000000035, 0.04589147286821709)	0.6011776482387263	23.89018574786429	0.8695262861284275	0.12013274756518973	-178	20.455145	56.247665	28.719516839726523	1
1008	(-2.53, 1.38, 10.71000000000003, 0.010625000000000029)	0.15852059125483997	45.451111524425215	0.8658664035889984	0.07757838767474125	-184	27.246628	94.19559	44.66112066205344	1
1263	(-2.53, 1.38, 98.94000000000005, 0.07833729216152023)	0.8394253063502927	22.525844217009183	0.9081557224174317	0.12110491168297076	-235	20.770756	45.680286	27.27716140896856	1
1995	(-2.53, 1.38, 2.330000000000057, 0.0011679197994987755)	0.2580141222867716	53.94911804043626	0.7888694282085372	0.07893168092938373	-223	30.872105	102.88265	48.17977608752763	1
666	(-2.53, 1.38, 96.68000000000002, 0.1451651651651652)	0.16796906063870767	46.69924037346062	0.7368282261297956	0.10706473502143529	-157	30.301077	84.361565	38.028443832144916	1
633	(-2.53, 1.38, 30.970000000000024, 0.04892575039494475)	0.2518000399362641	29.949364502943318	0.8544609002770907	0.10697484908715822	-124	24.28107	56.282013	32.82066511449614	1
1434	(-2.53, 1.38, 7.360000000000031, 0.005132496513249673)	0.11394963907338686	44.671321266353566	0.9233721213869424	0.058669917802664784	-301	45.417927	79.74597	55.376948015370026	1
1437	(-2.53, 1.38, -2.1099999999999532, -0.0014683368128044212)	0.571297922634308	26.16058206748281	0.9204752018731753	0.09870414845048618	-217	25.534391	46.249344	33.019748098374556	1
3813	(-2.53, 1.38, -71.21999999999986, -0.018678206136900043)	0.18898788022808255	44.219823259815755	0.9181196495888059	0.05003010911800243	-313	50.29432	96.28945	65.3116299488573	1
7128	(-2.53, 1.38, 178.2100000000002, 0.025001402918069612)	0.26628044164098075	50.26686944605676	0.9249824974684561	0.04521466220059157	-328	59.98346	103.389725	71.73125827077571	1
1539	(-2.53, 1.38, -199.51999999999992, -0.1296426250812215)	0.10887454706963182	52.86652944615477	0.8758623855120045	0.05972387275623897	-241	43.17055	120.74145	57.3505275933624	1
2190	(-2.53, 1.38, 349.82000000000005, 0.15973515981735162)	0.1129143557687588	45.8882095669815	0.9279051995518616	0.05111555900935439	-292	53.370502	85.592316	63.2505828296463	1
576	(-2.53, 1.38, 40.94000000000001, 0.07107638888888891)	0.9407225916075274	16.723689297286978	0.9314498375034469	0.15708871095594545	-211	17.353846	27.833168	20.502971475032627	1
735	(-2.53, 1.38, 98.43000000000004, 0.13391836734693882)	0.8737322691134214	17.68055490650876	0.9181613573735451	0.1458001568844189	-151	17.954037	33.059914	22.41012364721749	1
3816	(-2.53, 1.38, 99.03000000000016, 0.02595125786163526)	0.18675097992065537	59.615897894122185	0.8466351456482544	0.05425958612845217	-322	51.28229	135.86153	65.30530842721126	1
1614	(-2.53, 1.38, 124.01000000000005, 0.07683395291201986)	0.7374363510967701	26.207823851018734	0.8949289130386034	0.10756829470017928	-181	24.541046	52.169704	31.163658146162827	1
3255	(-2.53, 1.38, 68.75000000000017, 0.02112135176651311)	0.11675704501578578	54.24694433806959	0.94302958760842	0.045273820447846995	-457	59.910282	102.87803	70.26657602806769	1
1140	(-2.53, 1.38, 132.05000000000004, 0.11583333333333337)	0.4108078313848353	25.61518825812737	0.8727877447568212	0.10220305891518672	-178	24.963041	56.032604	33.631692296015416	1
1515	(-2.53, 1.38, 102.34000000000005, 0.06755115511551159)	0.3034349992299068	34.13293965812692	0.8055118169463045	0.09081535111905571	-211	29.952103	92.041084	41.01002862045496	1
645	(-2.53, 1.38, 34.370000000000026, 0.053286821705426396)	0.3015188222099093	27.056180606871774	0.7696807925100885	0.12688803293578865	-130	28.05315	70.13136	30.7177881619571	1
717	(-2.53, 1.38, 39.69000000000001, 0.05535564853556487)	0.6989959843665421	18.48349246367941	0.8791559369095895	0.141828931583328	-151	19.263193	45.94485	24.059716750710848	1
1392	(-2.53, 1.38, 66.17000000000006, 0.047535919540229926)	0.5963026328594507	30.860703604596218	0.8488967909336488	0.11141463180464004	-262	20.710043	59.196976	31.719339367448608	1
399	(-2.53, 1.38, 59.440000000000005, 0.14897243107769426)	0.6255152399732132	18.383228349134527	0.8825549239460422	0.16394414823139747	-148	19.213505	34.802742	20.734023799299482	1
2382	(-2.53, 1.38, 104.11000000000008, 0.043706968933669224)	0.29935572179170306	39.81769733463697	0.8471297858988709	0.07356067970002587	-295	34.154026	97.20978	48.142159680528174	1
4386	(-2.53, 1.38, -802.4999999999998, -0.18296853625170995)	0.10417286989030863	67.58988481786534	0.9573951182398331	0.03742405480692981	-484	72.924644	106.10571	83.72963645520176	1
756	(-2.53, 1.38, 54.13000000000002, 0.07160052910052912)	0.4571635409490601	23.390735700033353	0.8807690188687596	0.12050103416247497	-169	22.269236	47.59355	28.26626659475558	1
3036	(-2.53, 1.38, 21.1700000000001, 0.006972990777338637)	0.4663176656126296	39.045997594613496	0.8881289544746873	0.07540960526811537	-244	37.149952	78.30131	44.79386721178668	1
3225	(-2.53, 1.38, -273.32999999999987, -0.08475348837209298)	0.11729289248870652	54.282368641073965	0.9483257988975156	0.0446052266998143	-385	61.313267	94.29773	70.92150421146546	1
1116	(-2.53, 1.38, 81.82000000000004, 0.07331541218637996)	0.6333152316578121	23.656295192135435	0.8345955302195488	0.12390208255549663	-205	20.583466	81.503044	29.011260195680183	1
1659	(-2.53, 1.38, -0.06999999999993634, -4.2194092826965844e-05)	0.10105752228444642	44.142763937887814	0.920610148990633	0.05376613251345009	-250	54.30145	90.30216	60.60894135044195	1
3009	(-2.53, 1.38, -5.919999999999895, -0.0019674310402126604)	0.5679229905920068	32.74264306028333	0.9096364023357492	0.07867992843926014	-202	36.93207	59.68137	41.91692992607783	1
378	(-2.53, 1.38, 5.270000000000016, 0.013941798941798983)	0.29816182404322505	23.05998741135681	0.8481599867173246	0.13728253451728495	-103	25.24542	51.264957	25.76488367930675	1
3072	(-2.53, 1.38, 16.640000000000107, 0.0054166666666667015)	0.22831996329153595	41.878777036751146	0.9162080800512826	0.05746154720840024	-292	46.643387	84.05708	56.98359197089281	1
1566	(-2.53, 1.38, -150.98999999999995, -0.09641762452107276)	0.1231904672185376	46.92512371481621	0.900497098267784	0.06143545939828468	-274	41.874355	95.40244	54.22753044586896	1
3678	(-2.53, 1.38, -59.90999999999987, -0.016288743882544827)	0.19152360310283406	44.846214874819694	0.9229871757770006	0.05080573236904745	-295	57.465416	88.941505	63.975379636302435	1
783	(-2.53, 1.38, 71.42000000000003, 0.09121328224776505)	0.3737072016103761	28.67422999377618	0.7808226284569046	0.12573568878477523	-142	24.602526	94.02566	30.55697076528684	1
1311	(-2.53, 1.38, 127.02000000000004, 0.09688787185354694)	0.24663243531810577	54.77873074293062	0.7321664188924919	0.09687870312367719	-220	31.721954	136.31064	42.29442571415298	1
1707	(-2.53, 1.38, 137.50000000000006, 0.08055067369654367)	0.07588753761896318	70.75422247678301	0.7619719206985819	0.05826698969180213	-184	71.62288	138.34657	67.57090038232559	1
1200	(-2.53, 1.38, 43.47000000000004, 0.036225000000000035)	0.5384234210489997	25.38023243272909	0.91745283415218	0.10389955133932685	-196	25.20843	49.679035	31.47196328472733	1
4728	(-2.53, 1.38, 61.89000000000013, 0.013090101522842667)	0.3307507536111944	44.25724859881364	0.9228656568594052	0.05646240731630775	-277	46.180317	86.12276	57.57359910659174	1
783	(-2.53, 1.38, 57.660000000000025, 0.07363984674329505)	0.8474974394794696	18.204389614186983	0.9235482601084971	0.1412520814079855	-202	17.998169	36.520958	22.996768015180866	1
1182	(-2.53, 1.38, 96.08000000000004, 0.08128595600676822)	0.7667337929458431	22.593533438955237	0.8981582145454681	0.12016361897511739	-223	19.754051	45.238995	27.796838823758947	1
4074	(-2.53, 1.38, 17.41000000000014, 0.0042734413352970395)	0.2071073263796609	46.93322821336896	0.9291400832536156	0.049582677819532336	-337	51.86914	89.77408	65.11935355531068	1
618	(-2.53, 1.38, 57.00000000000002, 0.09223300970873789)	0.5036937489744243	22.11415620184416	0.8119591733792082	0.14424964490616526	-148	18.653788	50.428154	25.613699449418874	1
2181	(-2.53, 1.38, -16.809999999999917, -0.0077074736359467756)	0.2794196564928851	34.97977401720148	0.863379734155134	0.07404890489347128	-226	28.276695	79.00427	46.92461998379012	1
2667	(-2.53, 1.38, 172.98000000000008, 0.06485939257592804)	0.8128164982874915	27.419859334469464	0.9404453711386364	0.08996640042220956	-325	29.7059	50.305695	35.457436755284306	1
954	(-2.53, 1.38, 123.75000000000003, 0.1297169811320755)	0.7868917005410581	20.509375987187333	0.9059281596845847	0.13073154330403286	-196	19.451593	37.61294	25.33069508712182	1
666	(-2.53, 1.38, 52.99000000000002, 0.0795645645645646)	0.7775195706065642	18.620298353763705	0.9142725957825006	0.14314758683013226	-160	18.342035	37.84072	22.92247570428873	1
1587	(-2.53, 1.38, 18.570000000000054, 0.011701323251417803)	0.5531350273095972	26.92873749268199	0.8643886676207525	0.10176763079565201	-217	28.3342	63.623634	34.10378063653761	1
2244	(-2.53, 1.38, 115.42000000000007, 0.05143493761140823)	0.3066281072006133	38.161860621423585	0.8352273727590243	0.07669153016612447	-178	32.049976	115.76149	46.83484990759643	1
1257	(-2.53, 1.38, 18.16000000000004, 0.014447096260938774)	0.32574896063737235	40.155488590074704	0.8438958637595427	0.09440591410306923	-202	24.267797	83.36097	37.6559141118535	1
927	(-2.53, 1.38, -11.059999999999956, -0.011930960086299845)	0.16135691592224352	40.002786553063096	0.8798904068793993	0.07903021231444762	-205	35.964817	73.77839	43.141925375723694	1
1656	(-2.53, 1.38, -94.48999999999992, -0.057059178743961304)	0.4025545962721419	28.347237090133085	0.8422019950786075	0.09262969981546595	-187	29.44699	73.856766	38.455169699676205	1
1341	(-2.53, 1.38, -36.009999999999955, -0.026853094705443666)	0.2205196185015513	35.661686606589164	0.8881528430171461	0.0760696500719286	-172	33.876728	66.17955	44.40400326579123	1
1794	(-2.53, 1.38, -21.859999999999935, -0.012185061315496062)	0.5556470187261748	26.67269722238079	0.9052736094037601	0.09406521066878873	-244	28.657259	51.806923	35.2299772121842	1
5274	(-2.53, 1.38, 40.060000000000144, 0.007595752749336394)	0.22185536292483288	48.352951038322196	0.9390653688699798	0.04632049111267307	-337	62.01524	95.37684	68.96873725226048	1
1485	(-2.53, 1.38, -151.11999999999995, -0.10176430976430972)	0.13396706068840572	40.954518083448605	0.9219645281343333	0.06057067141522663	-196	41.640556	87.33265	53.72107006051804	1
